StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,33,Burke,I) (Dem,Gloria Frazier,Absentee by Mail Votes,2090
13,33,Burke,I) (Dem,Gloria Frazier,Advanced Voting Votes,3190
13,33,Burke,I) (Dem,Gloria Frazier,Election Day Votes,2454
13,33,Burke,I) (Dem,Gloria Frazier,Provisional Votes,0
13,33,Burke,I) (Dem,Gloria Frazier,TOTAL VOTES,7734
13,245,Richmond,I) (Dem,Gloria Frazier,Absentee by Mail Votes,4980
13,245,Richmond,I) (Dem,Gloria Frazier,Advanced Voting Votes,6894
13,245,Richmond,I) (Dem,Gloria Frazier,Election Day Votes,2585
13,245,Richmond,I) (Dem,Gloria Frazier,Provisional Votes,0
13,245,Richmond,I) (Dem,Gloria Frazier,TOTAL VOTES,14459
