StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,121,Fulton,I) (Rep,Deborah Silcox,Absentee by Mail Votes,4316
13,121,Fulton,I) (Rep,Deborah Silcox,Advanced Voting Votes,10474
13,121,Fulton,I) (Rep,Deborah Silcox,Election Day Votes,1793
13,121,Fulton,I) (Rep,Deborah Silcox,Provisional Votes,108
13,121,Fulton,I) (Rep,Deborah Silcox,TOTAL VOTES,16691
13,121,Fulton,Dem,Shea Roberts,Absentee by Mail Votes,5901
13,121,Fulton,Dem,Shea Roberts,Advanced Voting Votes,9895
13,121,Fulton,Dem,Shea Roberts,Election Day Votes,1115
13,121,Fulton,Dem,Shea Roberts,Provisional Votes,145
13,121,Fulton,Dem,Shea Roberts,TOTAL VOTES,17056
