StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,63,Clayton,I) (Dem,Sandra Givens Scott,Absentee by Mail Votes,4397
13,63,Clayton,I) (Dem,Sandra Givens Scott,Advanced Voting Votes,8984
13,63,Clayton,I) (Dem,Sandra Givens Scott,Election Day Votes,2523
13,63,Clayton,I) (Dem,Sandra Givens Scott,Provisional Votes,29
13,63,Clayton,I) (Dem,Sandra Givens Scott,TOTAL VOTES,15933
13,151,Henry,I) (Dem,Sandra Givens Scott,Absentee by Mail Votes,2269
13,151,Henry,I) (Dem,Sandra Givens Scott,Advanced Voting Votes,5499
13,151,Henry,I) (Dem,Sandra Givens Scott,Election Day Votes,830
13,151,Henry,I) (Dem,Sandra Givens Scott,Provisional Votes,2
13,151,Henry,I) (Dem,Sandra Givens Scott,TOTAL VOTES,8600
