StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,31,Bulloch,I) (Rep,Jon G. Burns,Absentee by Mail Votes,1065
13,31,Bulloch,I) (Rep,Jon G. Burns,Advanced Voting Votes,2484
13,31,Bulloch,I) (Rep,Jon G. Burns,Election Day Votes,1669
13,31,Bulloch,I) (Rep,Jon G. Burns,Provisional Votes,7
13,31,Bulloch,I) (Rep,Jon G. Burns,TOTAL VOTES,5225
13,103,Effingham,I) (Rep,Jon G. Burns,Absentee by Mail Votes,1492
13,103,Effingham,I) (Rep,Jon G. Burns,Advanced Voting Votes,6667
13,103,Effingham,I) (Rep,Jon G. Burns,Election Day Votes,3459
13,103,Effingham,I) (Rep,Jon G. Burns,Provisional Votes,6
13,103,Effingham,I) (Rep,Jon G. Burns,TOTAL VOTES,11624
13,251,Screven,I) (Rep,Jon G. Burns,Absentee by Mail Votes,847
13,251,Screven,I) (Rep,Jon G. Burns,Advanced Voting Votes,2704
13,251,Screven,I) (Rep,Jon G. Burns,Election Day Votes,1564
13,251,Screven,I) (Rep,Jon G. Burns,Provisional Votes,11
13,251,Screven,I) (Rep,Jon G. Burns,TOTAL VOTES,5126
