StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,163,Jefferson,I) (Dem,Brian L. Prince,Absentee by Mail Votes,1043
13,163,Jefferson,I) (Dem,Brian L. Prince,Advanced Voting Votes,2175
13,163,Jefferson,I) (Dem,Brian L. Prince,Election Day Votes,1245
13,163,Jefferson,I) (Dem,Brian L. Prince,Provisional Votes,9
13,163,Jefferson,I) (Dem,Brian L. Prince,TOTAL VOTES,4472
13,245,Richmond,I) (Dem,Brian L. Prince,Absentee by Mail Votes,4886
13,245,Richmond,I) (Dem,Brian L. Prince,Advanced Voting Votes,6352
13,245,Richmond,I) (Dem,Brian L. Prince,Election Day Votes,2931
13,245,Richmond,I) (Dem,Brian L. Prince,Provisional Votes,0
13,245,Richmond,I) (Dem,Brian L. Prince,TOTAL VOTES,14169
