StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,127,Glynn,I) (Rep,Don Hogan,Absentee by Mail Votes,2733
13,127,Glynn,I) (Rep,Don Hogan,Advanced Voting Votes,9986
13,127,Glynn,I) (Rep,Don Hogan,Election Day Votes,2708
13,127,Glynn,I) (Rep,Don Hogan,Provisional Votes,14
13,127,Glynn,I) (Rep,Don Hogan,TOTAL VOTES,15441
13,127,Glynn,Dem,Julie Jordan,Absentee by Mail Votes,4123
13,127,Glynn,Dem,Julie Jordan,Advanced Voting Votes,5829
13,127,Glynn,Dem,Julie Jordan,Election Day Votes,1702
13,127,Glynn,Dem,Julie Jordan,Provisional Votes,18
13,127,Glynn,Dem,Julie Jordan,TOTAL VOTES,11672
