StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,139,Hall,I) (Rep,Lee Hawkins,Absentee by Mail Votes,4198
13,139,Hall,I) (Rep,Lee Hawkins,Advanced Voting Votes,15042
13,139,Hall,I) (Rep,Lee Hawkins,Election Day Votes,4504
13,139,Hall,I) (Rep,Lee Hawkins,Provisional Votes,0
13,139,Hall,I) (Rep,Lee Hawkins,TOTAL VOTES,23744
13,311,White,I) (Rep,Lee Hawkins,Absentee by Mail Votes,135
13,311,White,I) (Rep,Lee Hawkins,Advanced Voting Votes,508
13,311,White,I) (Rep,Lee Hawkins,Election Day Votes,306
13,311,White,I) (Rep,Lee Hawkins,Provisional Votes,0
13,311,White,I) (Rep,Lee Hawkins,TOTAL VOTES,949
