StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,89,DeKalb,I) (Dem,Pam Stephenson,Absentee by Mail Votes,5877
13,89,DeKalb,I) (Dem,Pam Stephenson,Advanced Voting Votes,8949
13,89,DeKalb,I) (Dem,Pam Stephenson,Election Day Votes,2001
13,89,DeKalb,I) (Dem,Pam Stephenson,Provisional Votes,31
13,89,DeKalb,I) (Dem,Pam Stephenson,TOTAL VOTES,16858
13,151,Henry,I) (Dem,Pam Stephenson,Absentee by Mail Votes,1854
13,151,Henry,I) (Dem,Pam Stephenson,Advanced Voting Votes,5167
13,151,Henry,I) (Dem,Pam Stephenson,Election Day Votes,843
13,151,Henry,I) (Dem,Pam Stephenson,Provisional Votes,6
13,151,Henry,I) (Dem,Pam Stephenson,TOTAL VOTES,7870
13,247,Rockdale,I) (Dem,Pam Stephenson,Absentee by Mail Votes,664
13,247,Rockdale,I) (Dem,Pam Stephenson,Advanced Voting Votes,1218
13,247,Rockdale,I) (Dem,Pam Stephenson,Election Day Votes,371
13,247,Rockdale,I) (Dem,Pam Stephenson,Provisional Votes,0
13,247,Rockdale,I) (Dem,Pam Stephenson,TOTAL VOTES,2253
