StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,47,Catoosa,I) (Rep,Steve Tarvin,Absentee by Mail Votes,549
13,47,Catoosa,I) (Rep,Steve Tarvin,Advanced Voting Votes,3026
13,47,Catoosa,I) (Rep,Steve Tarvin,Election Day Votes,1319
13,47,Catoosa,I) (Rep,Steve Tarvin,Provisional Votes,3
13,47,Catoosa,I) (Rep,Steve Tarvin,TOTAL VOTES,4897
13,295,Walker,I) (Rep,Steve Tarvin,Absentee by Mail Votes,1940
13,295,Walker,I) (Rep,Steve Tarvin,Advanced Voting Votes,7490
13,295,Walker,I) (Rep,Steve Tarvin,Election Day Votes,2772
13,295,Walker,I) (Rep,Steve Tarvin,Provisional Votes,2
13,295,Walker,I) (Rep,Steve Tarvin,TOTAL VOTES,12204
13,313,Whitfield,I) (Rep,Steve Tarvin,Absentee by Mail Votes,737
13,313,Whitfield,I) (Rep,Steve Tarvin,Advanced Voting Votes,2521
13,313,Whitfield,I) (Rep,Steve Tarvin,Election Day Votes,1623
13,313,Whitfield,I) (Rep,Steve Tarvin,Provisional Votes,1
13,313,Whitfield,I) (Rep,Steve Tarvin,TOTAL VOTES,4882
