StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,85,Dawson,Dem,Sharon L. Ravert,Absentee by Mail Votes,675
13,85,Dawson,Dem,Sharon L. Ravert,Advanced Voting Votes,856
13,85,Dawson,Dem,Sharon L. Ravert,Election Day Votes,206
13,85,Dawson,Dem,Sharon L. Ravert,Provisional Votes,1
13,85,Dawson,Dem,Sharon L. Ravert,TOTAL VOTES,1738
13,85,Dawson,Rep,Will Wade,Absentee by Mail Votes,1707
13,85,Dawson,Rep,Will Wade,Advanced Voting Votes,8201
13,85,Dawson,Rep,Will Wade,Election Day Votes,1953
13,85,Dawson,Rep,Will Wade,Provisional Votes,2
13,85,Dawson,Rep,Will Wade,TOTAL VOTES,11863
13,117,Forsyth,Dem,Sharon L. Ravert,Absentee by Mail Votes,167
13,117,Forsyth,Dem,Sharon L. Ravert,Advanced Voting Votes,230
13,117,Forsyth,Dem,Sharon L. Ravert,Election Day Votes,48
13,117,Forsyth,Dem,Sharon L. Ravert,Provisional Votes,0
13,117,Forsyth,Dem,Sharon L. Ravert,TOTAL VOTES,445
13,117,Forsyth,Rep,Will Wade,Absentee by Mail Votes,269
13,117,Forsyth,Rep,Will Wade,Advanced Voting Votes,1564
13,117,Forsyth,Rep,Will Wade,Election Day Votes,279
13,117,Forsyth,Rep,Will Wade,Provisional Votes,0
13,117,Forsyth,Rep,Will Wade,TOTAL VOTES,2112
13,187,Lumpkin,Dem,Sharon L. Ravert,Absentee by Mail Votes,1119
13,187,Lumpkin,Dem,Sharon L. Ravert,Advanced Voting Votes,1455
13,187,Lumpkin,Dem,Sharon L. Ravert,Election Day Votes,286
13,187,Lumpkin,Dem,Sharon L. Ravert,Provisional Votes,0
13,187,Lumpkin,Dem,Sharon L. Ravert,TOTAL VOTES,2860
13,187,Lumpkin,Rep,Will Wade,Absentee by Mail Votes,2099
13,187,Lumpkin,Rep,Will Wade,Advanced Voting Votes,8176
13,187,Lumpkin,Rep,Will Wade,Election Day Votes,2059
13,187,Lumpkin,Rep,Will Wade,Provisional Votes,0
13,187,Lumpkin,Rep,Will Wade,TOTAL VOTES,12334
