StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,121,Fulton,Dem,Anthia Owens Carter,Absentee by Mail Votes,4484
13,121,Fulton,Dem,Anthia Owens Carter,Advanced Voting Votes,7954
13,121,Fulton,Dem,Anthia Owens Carter,Election Day Votes,939
13,121,Fulton,Dem,Anthia Owens Carter,Provisional Votes,47
13,121,Fulton,Dem,Anthia Owens Carter,TOTAL VOTES,13424
13,121,Fulton,I) (Rep,Jan Jones,Absentee by Mail Votes,4675
13,121,Fulton,I) (Rep,Jan Jones,Advanced Voting Votes,13278
13,121,Fulton,I) (Rep,Jan Jones,Election Day Votes,2769
13,121,Fulton,I) (Rep,Jan Jones,Provisional Votes,114
13,121,Fulton,I) (Rep,Jan Jones,TOTAL VOTES,20836
